Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes
ikpi,2011,12-Jun-11,10,33,NA,NA,NA,100,mmudge,NA
ikpi,2011,12-Jun-11,10,34,NA,NA,NA,100,mmudge,NA
ikpi,2011,12-Jun-11,10,35,NA,NA,NA,100,mmudge,NA
ikpi,2011,12-Jun-11,10,36,NA,NA,NA,100,mmudge,NA
ikpi,2011,12-Jun-11,10,37,NA,NA,NA,100,mmudge,NA
ikpi,2011,12-Jun-11,10,38,NA,NA,NA,100,mmudge,NA
ikpi,2011,12-Jun-11,10,39,NA,NA,NA,100,mmudge,NA
ikpi,2011,12-Jun-11,10,4,NA,NA,NA,100,mmudge,NA
ikpi,2011,12-Jun-11,10,40,NA,NA,NA,100,mmudge,NA
ikpi,2011,12-Jun-11,10,5,NA,NA,NA,100,mmudge,NA
ikpi,2011,12-Jun-11,10,6,NA,NA,NA,100,mmudge,NA
ikpi,2011,12-Jun-11,10,7,NA,NA,NA,100,mmudge,NA
ikpi,2011,12-Jun-11,10,8,NA,NA,NA,100,mmudge,NA
ikpi,2011,12-Jun-11,10,9,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,3,1,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,10,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,11,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,12,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,13,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,14,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,15,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,16,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,17,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,18,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,19,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,2,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,20,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,21,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,22,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,23,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,24,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,25,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,26,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,27,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,28,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,29,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,3,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,30,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,31,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,32,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,33,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,34,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,35,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,36,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,37,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,38,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,39,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,4,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,40,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,5,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,6,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,7,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,8,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,3,9,NA,NA,NA,100,acook,NA
ikpi,2011,15-Jun-11,2,1,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,10,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,11,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,12,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,13,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,14,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,15,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,16,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,17,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,18,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,19,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,2,NA,NA,NA,100,jwright,new snow on plots ~2 in
ikpi,2011,15-Jun-11,2,20,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,21,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,22,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,23,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,24,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,25,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,26,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,27,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,28,NA,NA,NA,100,jwright,couldn't access point due to flooding
ikpi,2011,15-Jun-11,2,29,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,3,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,30,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,31,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,32,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,33,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,34,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,35,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,36,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,37,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,38,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,39,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,4,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,40,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,5,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,6,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,7,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,8,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,2,9,NA,NA,NA,100,jwright,NA
ikpi,2011,15-Jun-11,4,1,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,10,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,11,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,12,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,13,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,14,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,15,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,16,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,17,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,18,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,19,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,2,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,20,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,21,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,22,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,23,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,24,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,25,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,26,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,27,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,28,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,29,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,3,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,30,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,31,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,32,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,33,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,34,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,35,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,36,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,37,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,38,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,39,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,4,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,40,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,5,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,6,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,7,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,8,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,4,9,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,15-Jun-11,1,1,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,10,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,11,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,12,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,13,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,14,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,15,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,16,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,17,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,18,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,19,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,2,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,20,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,21,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,22,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,23,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,24,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,25,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,26,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,27,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,28,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,29,NA,NA,NA,100,mmudge,new snow on plots ~2 in
ikpi,2011,15-Jun-11,1,3,NA,NA,NA,100,mmudge,slush ice
ikpi,2011,15-Jun-11,1,30,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,31,NA,NA,NA,100,mmudge,high river edge
ikpi,2011,15-Jun-11,1,32,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,33,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,34,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,35,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,36,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,37,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,38,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,39,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,4,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,40,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,5,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,6,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,7,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,8,NA,NA,NA,100,mmudge,NA
ikpi,2011,15-Jun-11,1,9,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,5,1,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,10,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,11,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,12,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,13,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,14,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,15,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,16,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,17,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,18,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,19,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,2,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,20,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,21,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,22,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,23,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,24,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,25,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,26,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,27,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,28,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,29,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,3,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,30,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,31,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,32,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,33,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,34,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,35,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,36,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,37,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,38,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,39,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,4,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,40,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,5,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,6,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,7,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,8,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,5,9,NA,NA,NA,100,acook,NA
ikpi,2011,16-Jun-11,8,1,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,10,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,11,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,12,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,13,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,14,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,15,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,16,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,17,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,18,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,19,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,2,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,20,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,21,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,22,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,23,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,24,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,25,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,26,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,27,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,28,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,29,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,3,NA,NA,NA,100,jwright,plots created
ikpi,2011,16-Jun-11,8,30,NA,NA,NA,100,jwright,plots created
ikpi,2011,16-Jun-11,8,31,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,32,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,33,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,34,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,35,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,36,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,37,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,38,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,39,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,4,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,40,NA,NA,NA,100,jwright,NA
ikpi,2011,16-Jun-11,8,5,NA,NA,NA,100,jwright,plot created
ikpi,2011,16-Jun-11,8,6,NA,NA,NA,100,jwright,plot created
ikpi,2011,16-Jun-11,8,7,NA,NA,NA,100,jwright,plot created
ikpi,2011,16-Jun-11,8,8,NA,NA,NA,100,jwright,plot created today
ikpi,2011,16-Jun-11,8,9,NA,NA,NA,100,jwright,formerly called E1
ikpi,2011,16-Jun-11,6,1,NA,NA,NA,100,kpietrzak,plot created today
ikpi,2011,16-Jun-11,6,10,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,11,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,12,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,13,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,14,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,15,NA,NA,NA,100,kpietrzak,plots created
ikpi,2011,16-Jun-11,6,16,NA,NA,NA,100,kpietrzak,plots created
ikpi,2011,16-Jun-11,6,17,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,18,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,19,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,2,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,20,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,21,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,22,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,23,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,24,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,25,NA,NA,NA,100,kpietrzak,formerly called E4
ikpi,2011,16-Jun-11,6,26,NA,NA,NA,100,kpietrzak,formerly called E2
ikpi,2011,16-Jun-11,6,27,NA,NA,NA,100,kpietrzak,formerly called E3
ikpi,2011,16-Jun-11,6,28,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,29,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,3,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,30,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,31,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,32,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,33,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,34,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,35,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,36,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,37,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,38,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,39,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,4,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,40,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,5,NA,NA,NA,100,kpietrzak,plots created
ikpi,2011,16-Jun-11,6,6,NA,NA,NA,100,kpietrzak,plots created
ikpi,2011,16-Jun-11,6,7,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,8,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,6,9,NA,NA,NA,100,kpietrzak,NA
ikpi,2011,16-Jun-11,7,1,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,10,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,11,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,12,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,13,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,14,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,15,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,16,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,17,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,18,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,19,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,2,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,20,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,21,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,22,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,23,NA,NA,NA,100,mmudge,based om MODIS imagery
ikpi,2011,16-Jun-11,7,24,NA,NA,NA,100,mmudge,based om MODIS imagery
ikpi,2011,16-Jun-11,7,25,NA,NA,NA,100,mmudge,based om MODIS imagery
ikpi,2011,16-Jun-11,7,26,NA,NA,NA,100,mmudge,based om MODIS imagery
ikpi,2011,16-Jun-11,7,27,NA,NA,NA,100,mmudge,based om MODIS imagery
ikpi,2011,16-Jun-11,7,28,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,29,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,3,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,30,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,31,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,32,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,33,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,34,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,35,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,36,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,37,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,38,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,39,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,4,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,40,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,5,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,6,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,7,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,8,NA,NA,NA,100,mmudge,NA
ikpi,2011,16-Jun-11,7,9,NA,NA,NA,100,mmudge,NA
ikpi,2011,17-Jun-11,12,1,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,10,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,11,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,12,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,13,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,14,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,15,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,16,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,17,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,18,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,19,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,2,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,20,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,21,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,22,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,23,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,24,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,25,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,26,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,27,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,28,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,29,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,3,NA,NA,NA,100,acook,NA
ikpi,2011,17-Jun-11,12,30,NA,NA,NA,100,acook,NA
